PMC,Detector,Mg_%,Al_%,Ca_%,Ti_%,Fe_%,Si_%,Mg_int,Al_int,Ca_int,Ti_int,Fe_int,Si_int,image_i,image_j
2952,B,0.5129,0.0399,21.3832,0.1219,1.0044,0.012,36.1,10.6,47976.0,166.4,2052.9,9.0,333.44,256.15
2953,A,0.2182,0.0266,21.2697,0.0909,0.977,0.0228,15.0,7.0,46644.7,119.8,1932.8,17.0,333.45,253.82
2953,B,0.4237,0.0091,20.9645,0.1071,1.0828,0.0144,29.9,2.4,47258.4,146.7,2219.1,10.9,333.45,253.82
2954,B,0.3309,0.0493,20.8851,0.0988,1.1716,0.0061,23.0,13.0,46601.3,133.9,2374.6,4.6,333.46,251.49
2955,A,0.2943,0.0262,22.6847,0.1183,0.8235,0.0017,20.5,7.0,50149.0,156.7,1640.0,1.3,333.47,249.16
2955,B,0.2342,0.0281,22.0884,0.1148,0.8307,0.0,16.5,7.6,49645.0,154.3,1679.3,0.0,333.47,249.16
2956,A,0.4739,0.0392,22.489,0.1514,0.961,0.0101,32.8,10.2,49454.8,201.7,1918.9,7.5,333.48,246.83
2956,B,0.2701,0.059,21.839,0.1286,0.9844,0.0259,19.1,15.9,49262.3,175.1,2009.2,19.8,333.48,246.83
2957,A,0.5718,0.016,24.9561,0.0497,0.6328,0.0155,39.7,4.2,54265.4,64.6,1246.4,11.5,333.49,244.51
2957,B,0.3481,0.0434,23.8914,0.0789,0.6514,0.0052,24.9,11.8,53800.7,105.8,1321.7,4.0,333.49,244.51
2958,A,0.184,0.0406,25.0301,0.0491,0.6724,0.0052,12.7,10.8,54570.1,63.4,1315.6,3.9,333.5,242.19
2958,B,0.3296,0.0593,24.2424,0.0183,0.6801,0.0,23.5,16.1,54425.6,24.5,1376.8,0.0,333.5,242.19
2959,A,0.4458,0.0282,24.2128,0.0332,0.8456,0.0182,31.0,7.4,53277.7,43.8,1684.4,13.6,333.51,239.88
2959,B,0.3189,0.0229,20.757,0.0182,0.6741,0.0,22.6,6.2,46450.5,24.3,1361.0,0.0,333.51,239.88
2960,A,0.2155,0.0279,22.2609,0.0162,0.5912,0.0122,15.0,7.5,49014.6,21.1,1168.6,9.2,333.52,237.56
2960,B,0.2237,0.0084,24.4446,0.03,0.6655,0.0162,15.8,2.3,54258.0,39.5,1326.1,12.4,333.52,237.56
2961,A,0.4526,0.0,26.498,0.0554,0.3669,0.0,32.0,0.0,58431.4,72.1,727.0,0.0,333.53,235.26
2961,B,0.3753,0.0385,25.7645,0.0351,0.3525,0.0,27.0,10.5,57744.0,46.3,709.2,0.0,333.53,235.26
2962,A,0.472,0.0437,28.0785,0.0,0.1016,0.0,33.5,11.8,61559.0,0.0,199.9,0.0,333.54,232.95
2962,B,0.3422,0.0241,26.1851,0.0167,0.1353,0.0,23.5,6.3,55662.3,20.8,257.3,0.0,333.54,232.95
2963,A,0.6204,0.05,30.0647,0.0,0.1129,0.0,41.5,12.6,61932.7,0.0,209.3,0.0,333.55,230.65
2963,B,0.2742,0.0628,27.0473,0.0,0.1077,0.0096,19.9,17.4,60624.4,0.0,215.9,7.6,333.55,230.65
2964,A,0.3191,0.0478,26.6634,0.0,0.2239,0.0,22.3,12.8,57975.7,0.0,435.7,0.0,333.56,228.35
2964,B,0.1629,0.0,25.4884,0.0417,0.215,0.0,12.0,0.0,58536.4,55.9,439.8,0.0,333.56,228.35
2965,A,0.3658,0.0401,24.4525,0.0,0.2496,0.0012,25.7,10.7,53492.5,0.0,490.1,0.9,333.57,226.06
2965,B,0.4777,0.0602,24.4047,0.004,0.2605,0.0,33.6,16.0,53320.1,5.2,513.0,0.0,333.57,226.06
2966,A,0.4659,0.0124,26.5404,0.06,0.3928,0.0,32.8,3.3,58207.1,77.8,774.8,0.0,333.58,223.77
2966,B,0.281,0.0643,26.2275,0.0308,0.383,0.0,19.9,17.4,57882.4,40.1,758.0,0.0,333.58,223.77
2967,A,0.4965,0.0141,28.1219,0.0375,0.246,0.0,34.0,3.6,59698.9,46.8,469.1,0.0,333.59,221.48
2967,B,0.3468,0.0528,26.4207,0.0148,0.2049,0.0072,25.1,14.6,59457.8,19.5,413.2,5.6,333.59,221.48
2968,A,0.3073,0.0533,25.6318,0.0349,0.3532,0.0,21.8,14.4,56608.0,45.5,699.7,0.0,333.6,219.2
2968,B,0.3623,0.0233,25.4764,0.0241,0.3267,0.0,26.5,6.5,57969.1,32.3,666.7,0.0,333.6,219.2
2969,A,0.2292,0.011,23.0752,0.0337,0.3534,0.0368,15.7,2.9,49591.9,42.6,680.3,27.5,333.61,216.92
2969,B,0.3544,0.0,22.1238,0.004,0.3984,0.0372,26.4,0.0,51460.2,5.5,834.9,29.9,333.61,216.92
2970,A,0.2435,0.0395,17.8792,0.0343,0.3488,0.1167,17.0,10.5,39006.2,44.6,689.6,88.7,333.62,214.65
2970,B,0.3912,0.012,16.9781,0.0284,0.3281,0.0769,27.9,3.2,37786.7,37.8,663.7,58.6,333.62,214.65
2971,A,0.1588,0.0143,18.9666,0.1469,0.5712,0.0574,11.2,3.9,42261.6,195.4,1144.6,44.0,333.63,212.37
2971,B,0.3472,0.0111,18.4878,0.0736,0.6017,0.0705,24.8,3.0,41684.9,99.7,1231.8,54.1,333.63,212.37
2972,A,0.1808,0.0586,23.4679,0.0631,0.6853,0.0249,12.6,15.7,51691.4,82.5,1356.9,18.9,333.64,210.11
2972,B,0.295,0.0014,20.7363,0.0651,0.5912,0.0146,21.2,0.4,46939.7,87.7,1204.9,11.3,333.64,210.11
2973,A,0.4839,0.0434,24.2805,0.0321,0.68,0.0,34.1,11.5,53751.1,42.4,1361.9,0.0,333.65,207.84
2973,B,0.2284,0.0318,22.18,0.0282,0.61,0.0254,16.3,8.7,49942.8,37.7,1234.8,19.7,333.65,207.84
2974,A,0.3901,0.0711,25.3029,0.0185,0.3528,0.0033,27.4,18.9,55295.7,23.9,693.5,2.5,333.66,205.58
2974,B,0.3058,0.0619,25.3574,0.0174,0.3708,0.0185,22.3,17.2,57564.6,23.3,756.0,14.6,333.66,205.58
2975,A,0.3386,0.0055,23.6592,0.0,0.0781,0.0,24.9,1.5,53850.6,0.0,159.1,0.0,333.67,203.32
2975,B,0.5628,0.0289,28.7914,0.0,0.1024,0.0,38.7,7.5,61107.2,0.0,195.3,0.0,333.67,203.32
2976,A,0.6394,0.092,27.1715,0.0,0.1799,0.0005,44.3,23.9,58113.6,0.0,347.9,0.4,333.68,201.07
2976,B,0.3448,0.0674,27.4009,0.0132,0.1055,0.0021,25.2,18.7,61808.1,17.4,213.0,1.7,333.68,201.07
2977,A,0.592,0.0721,20.6913,0.0,0.2348,0.0013,38.8,17.7,41964.7,0.0,433.2,0.9,333.69,198.82
2977,B,0.3129,0.0409,27.8,0.0,0.1037,0.0,22.5,11.2,61741.5,0.0,205.9,0.0,333.69,198.82
2978,A,0.5719,0.0,27.2017,0.0,0.1001,0.0,39.2,0.0,57530.2,0.0,190.3,0.0,333.7,196.58
2978,B,0.3661,0.0366,27.0985,0.0,0.094,0.0157,25.7,9.8,58776.8,0.0,182.7,11.9,333.7,196.58
2979,A,0.1903,0.0499,26.3254,0.0019,0.0719,0.0009,13.8,13.8,58919.3,2.4,143.4,0.7,333.71,194.33
2979,B,0.4716,0.0717,29.4691,0.0013,0.0926,0.0031,32.2,18.5,61943.3,1.6,174.8,2.3,333.71,194.33
2980,A,0.2501,0.0436,28.0176,0.0084,0.1067,0.0,17.8,11.8,61543.4,10.8,209.2,0.0,333.72,192.09
2980,B,0.6249,0.013,28.932,0.0,0.1282,0.0,42.5,3.3,60710.3,0.0,242.0,0.0,333.72,192.09
2981,A,0.6603,0.0851,29.4338,0.0,0.0921,0.0,45.3,21.9,62122.3,0.0,175.4,0.0,333.73,189.86
2981,B,0.4814,0.0301,28.3468,0.0,0.0957,0.0,34.0,8.0,61825.6,0.0,187.3,0.0,333.73,189.86
2982,A,0.3898,0.0403,25.4648,0.0101,0.0515,0.0128,27.1,10.7,54793.9,12.8,99.4,9.6,333.74,187.62
2982,B,0.4577,0.0577,26.4045,0.0,0.0358,0.0,33.0,15.8,58743.4,0.0,71.5,0.0,333.74,187.62
2983,A,0.3594,0.0587,29.9409,0.0173,0.0451,0.0099,24.3,15.1,62471.6,21.1,84.2,7.2,331.39,187.63
2983,B,0.4765,0.0382,27.7066,0.0026,0.0395,0.0,34.7,10.5,62096.4,3.4,79.3,0.0,331.39,187.63
2984,A,0.37,0.0504,26.4285,0.0357,0.0226,0.0,26.9,13.9,59184.4,46.7,45.3,0.0,331.38,189.87
2984,B,0.7445,0.0,31.3137,0.0174,0.0437,0.0,47.5,0.0,61487.3,20.1,77.2,0.0,331.38,189.87
2985,A,0.4974,0.02,27.4078,0.02,0.1316,0.0,35.9,5.4,61117.9,26.2,263.6,0.0,331.36,192.1
2985,B,0.4789,0.0456,27.3057,0.0558,0.1201,0.0,32.9,11.9,57999.2,69.7,229.1,0.0,331.36,192.1
2986,A,0.1524,0.0263,26.4391,0.0033,0.0543,0.0,11.5,7.6,61944.9,4.5,113.1,0.0,331.35,194.34
2986,B,0.6601,0.0302,28.7662,0.0457,0.0655,0.0,46.4,8.0,62265.3,58.2,127.8,0.0,331.35,194.34
2987,A,0.3137,0.0675,30.2207,0.0,0.0892,0.0,20.7,17.0,61604.0,0.0,162.6,0.0,331.34,196.59
2987,B,0.4699,0.0583,27.7383,0.0,0.0861,0.0016,34.1,16.0,62151.9,0.0,173.3,1.2,331.34,196.59
2988,A,0.6297,0.0665,30.3436,0.0,0.0854,0.0,42.2,16.7,62514.6,0.0,158.5,0.0,331.33,198.83
2988,B,0.3678,0.0169,27.8858,0.0033,0.0953,0.0,26.3,4.6,61582.2,4.3,188.3,0.0,331.33,198.83
2989,A,0.2709,0.0372,26.9165,0.0115,0.3337,0.0047,18.6,9.8,57618.2,14.4,639.4,3.5,331.32,201.08
2989,B,0.4959,0.0533,26.0582,0.0,0.3056,0.0039,35.6,14.5,58175.9,0.0,615.0,3.0,331.32,201.08
2990,A,0.3133,0.0097,21.846,0.0522,0.4974,0.0,21.9,2.6,48076.4,68.1,983.9,0.0,331.3,203.34
2990,B,0.4701,0.0,24.3558,0.0451,0.5342,0.0,33.6,0.0,54505.2,60.0,1078.8,0.0,331.3,203.34
2991,A,0.2846,0.042,23.3218,0.0297,0.6356,0.0077,19.8,11.2,51119.5,38.7,1253.2,5.8,331.29,205.59
2991,B,0.4328,0.0103,23.801,0.0367,0.7418,0.0157,30.6,2.8,52978.0,48.8,1492.6,11.9,331.29,205.59
2992,A,0.2589,0.0169,24.5753,0.0812,0.7083,0.0087,18.0,4.5,53877.4,105.7,1394.2,6.5,331.28,207.86
2992,B,0.4167,0.0093,22.2621,0.0345,0.5955,0.0053,30.1,2.5,50611.4,46.8,1221.9,4.1,331.28,207.86
2993,A,0.5689,0.0,22.2088,0.0251,0.6354,0.0375,39.3,0.0,48171.1,32.6,1252.0,27.6,331.27,210.12
2993,B,0.2382,0.0,22.6997,0.0363,0.8041,0.0049,16.9,0.0,51094.8,48.6,1627.3,3.8,331.27,210.12
2994,A,0.4085,0.062,14.0512,0.1356,0.7242,0.1661,28.3,16.1,31055.2,186.1,1484.1,122.7,331.26,212.39
2994,B,0.2432,0.0,13.8258,0.1267,1.0248,0.1606,17.0,0.0,31257.2,178.3,2135.8,121.6,331.26,212.39
2995,A,0.4174,0.0323,12.7522,0.0788,0.3962,0.2138,29.2,8.4,27936.9,106.3,807.4,158.7,331.24,214.66
2995,B,0.2826,0.0,11.5366,0.0383,0.5675,0.2258,20.1,0.0,26086.8,53.5,1193.2,172.9,331.24,214.66
2996,A,0.3235,0.0229,16.312,0.0,0.1004,0.0856,23.4,6.3,36615.7,0.0,204.0,66.5,331.23,216.93
2996,B,0.2627,0.002,17.7505,0.0645,0.1468,0.0982,19.0,0.5,39977.1,86.0,298.0,77.0,331.23,216.93
2997,A,0.3887,0.0147,23.8882,0.0169,0.2472,0.0,27.5,3.9,52583.9,21.8,488.4,0.0,331.22,219.22
2997,B,0.4311,0.0443,25.6252,0.0127,0.3059,0.0087,31.4,12.3,58092.4,17.0,624.1,6.8,331.22,219.22
2998,A,0.3419,0.0079,26.3501,0.0196,0.3389,0.0,24.4,2.2,58619.0,25.7,675.6,0.0,331.21,221.5
2998,B,0.5242,0.0282,20.9634,0.064,0.4469,0.0184,37.6,7.6,46964.4,85.8,909.5,14.0,331.21,221.5
2999,A,0.5418,0.0308,26.5586,0.0263,0.1058,0.0,37.0,7.9,56065.3,32.6,200.7,0.0,331.2,223.78
2999,B,0.3149,0.0755,24.9734,0.0279,0.131,0.0,23.2,21.2,56887.1,37.3,267.4,0.0,331.2,223.78
3000,A,0.4651,0.0536,24.262,0.0599,0.3736,0.0,32.4,14.1,52775.4,77.3,732.6,0.0,331.18,226.07
3000,B,0.3488,0.0079,25.6089,0.0777,0.4493,0.0,24.5,2.1,56214.6,100.8,884.8,0.0,331.18,226.07
3001,A,0.4421,0.0,23.9807,0.0865,0.7917,0.0003,30.4,0.0,52023.1,112.2,1551.4,0.2,331.17,228.36
3001,B,0.219,0.0352,22.7098,0.0685,0.7806,0.0167,15.6,9.6,51244.5,92.2,1585.7,12.9,331.17,228.36
3002,A,0.1775,0.0394,24.2178,0.0261,0.8671,0.0,12.2,10.4,52882.9,33.9,1701.3,0.0,331.16,230.66
3002,B,0.2433,0.0102,22.2252,0.0231,0.648,0.0,17.3,2.8,49989.0,30.8,1308.7,0.0,331.16,230.66
3003,A,0.3621,0.0653,27.077,0.0,0.1115,0.0,25.5,17.5,58835.3,0.0,217.2,0.0,331.15,232.97
3003,B,0.285,0.0375,25.147,0.0,0.1307,0.0,20.9,10.5,57176.5,0.0,265.8,0.0,331.15,232.97
3004,A,0.4617,0.0317,27.0074,0.0,0.0364,0.0,33.5,8.7,60487.0,0.0,73.2,0.0,331.14,235.27
3004,B,0.4195,0.0529,28.4813,0.0,0.028,0.0021,29.5,14.1,61713.0,0.0,54.3,1.6,331.14,235.27
3005,A,0.5027,0.0823,28.0404,0.0265,0.1746,0.006,35.2,21.8,60673.2,33.8,340.2,4.5,331.13,237.57
3005,B,0.2898,0.0,24.3971,0.0,0.1737,0.0,21.2,0.0,55487.0,0.0,353.0,0.0,331.13,237.57
3006,A,0.4003,0.015,27.4497,0.0154,0.3292,0.0,27.6,3.9,58873.1,19.4,633.0,0.0,331.12,239.89
3006,B,0.4319,0.0601,24.8809,0.0,0.2761,0.0,31.1,16.4,55746.8,0.0,556.8,0.0,331.12,239.89
3007,A,0.3861,0.0413,27.3795,0.0,0.2579,0.0062,26.3,10.7,57894.3,0.0,489.3,4.5,331.1,242.2
3007,B,0.3212,0.0341,27.1299,0.0,0.3179,0.0,22.6,9.2,59467.3,0.0,624.3,0.0,331.1,242.2
3008,A,0.3371,0.0413,27.7141,0.0,0.1197,0.0,22.9,10.7,58320.9,0.0,225.3,0.0,331.09,244.52
3008,B,0.4692,0.0663,28.1345,0.0,0.1158,0.0,32.9,17.6,60861.8,0.0,225.0,0.0,331.09,244.52
3009,A,0.5926,0.022,25.2434,0.0492,0.5595,0.0101,41.8,5.8,55659.4,64.7,1116.9,7.6,331.07,246.84
3009,B,0.2831,0.0434,24.5582,0.0692,0.5873,0.0218,20.2,11.8,55068.7,92.1,1184.9,16.9,331.07,246.84
3010,A,0.2421,0.0305,21.419,0.1148,0.7049,0.0287,17.0,8.2,47513.3,152.3,1408.7,21.8,331.07,249.17
3010,B,0.3985,0.0204,22.7231,0.0918,0.8713,0.0,28.3,5.5,51251.4,124.3,1777.2,0.0,331.07,249.17
3011,A,0.5051,0.0777,23.8828,0.0668,0.735,0.0176,35.4,20.5,52610.1,88.4,1470.0,13.2,331.05,251.5
3011,B,0.4183,0.0459,23.1838,0.0677,0.7424,0.0042,29.6,12.3,51798.5,90.5,1500.0,3.2,331.05,251.5
3012,A,0.3357,0.0576,22.4572,0.1142,1.0785,0.0195,23.3,15.2,49770.2,153.2,2168.0,14.5,331.04,253.83
3012,B,0.3434,0.0502,19.6484,0.0692,0.8856,0.0376,24.4,13.5,44461.0,94.7,1821.8,28.7,331.04,253.83
3013,A,0.1007,0.0573,22.2148,0.1109,1.188,0.0156,6.9,15.0,48649.1,146.5,2344.9,11.6,331.03,256.17
3013,B,0.2945,0.0308,19.8695,0.091,0.9182,0.004,20.7,8.3,44635.8,123.2,1865.8,3.0,331.03,256.17
3014,A,0.3747,0.0874,21.8703,0.1371,1.1599,0.0135,26.0,23.0,48545.4,185.3,2341.4,10.0,331.01,258.51
3014,B,0.4089,0.0229,21.1895,0.1377,1.0973,0.0183,28.9,6.1,48016.2,189.7,2259.5,13.9,331.01,258.51
3015,A,0.5256,0.0297,26.1284,0.0683,0.4067,0.0,36.8,7.8,56957.1,88.2,799.7,0.0,331.01,260.86
3015,B,0.2471,0.0,22.9126,0.0454,0.2939,0.0011,17.8,0.0,51571.2,60.0,591.5,0.8,331.01,260.86
3016,A,0.4654,0.0992,25.6505,0.0637,0.6012,0.0,32.8,26.7,56560.4,83.8,1198.3,0.0,330.99,263.21
3016,B,0.5137,0.006,24.8259,0.0261,0.5717,0.0,36.7,1.6,55558.9,34.8,1155.5,0.0,330.99,263.21
3017,A,0.4862,0.0206,26.2787,0.0163,0.5708,0.0,34.0,5.4,57557.6,21.2,1126.7,0.0,330.98,265.56
3017,B,0.2954,0.0062,23.6134,0.0,0.4174,0.0,21.2,1.7,53127.4,0.0,841.9,0.0,330.98,265.56
3018,A,0.3434,0.0053,25.4244,0.0179,0.5964,0.0,23.9,1.4,55561.0,23.2,1171.3,0.0,330.96,267.91
3018,B,0.3225,0.0381,24.8387,0.0418,0.636,0.0085,22.8,10.3,55174.1,55.1,1272.2,6.5,330.96,267.91
3019,A,0.4893,0.0141,24.4644,0.0187,0.3897,0.0143,33.9,3.7,52908.2,23.9,759.8,10.6,330.96,270.27
3019,B,0.2911,0.0613,23.7266,0.0191,0.3916,0.0263,21.1,17.0,53634.5,25.6,796.3,20.6,330.96,270.27
3020,A,0.329,0.0422,27.0433,0.0,0.2457,0.001,22.4,11.0,57276.8,0.0,466.2,0.8,330.95,272.64
3020,B,0.1911,0.0309,26.0115,0.0,0.2888,0.0,13.6,8.4,57749.1,0.0,572.0,0.0,330.95,272.64
3021,A,0.386,0.0418,24.7556,0.0507,0.66,0.0,27.3,11.2,55179.8,67.2,1325.9,0.0,330.93,275.0
3021,B,0.4728,0.0142,24.6298,0.039,0.6986,0.0142,33.6,3.8,54939.8,52.0,1409.5,10.8,330.93,275.0
3022,A,0.4068,0.0373,21.9537,0.2032,1.0669,0.0137,28.2,9.8,48669.5,273.7,2147.3,10.2,330.92,277.38
3022,B,0.0871,0.0049,19.6618,0.1523,0.8543,0.0111,6.1,1.3,44180.1,204.9,1721.0,8.5,330.92,277.38
3023,A,0.2176,0.0378,23.129,0.0869,0.9489,0.0184,15.0,10.0,50877.3,114.4,1881.0,13.8,330.92,279.76
3023,B,0.3348,0.0363,22.2317,0.0844,0.8836,0.0147,23.7,9.8,50085.7,114.2,1799.7,11.3,330.92,279.76
3024,A,0.4855,0.0384,21.5679,0.0856,1.0245,0.0124,33.7,10.0,47724.5,114.8,2063.0,9.2,330.88,282.12
3024,B,0.411,0.043,21.0436,0.0696,1.0423,0.0334,29.0,11.5,47357.0,95.0,2135.1,25.3,330.88,282.12
3025,A,0.4577,0.016,21.4064,0.1265,1.1668,0.0458,31.4,4.2,47001.6,169.6,2336.6,33.7,330.88,284.51
3025,B,0.1891,0.0053,20.9009,0.105,1.1254,0.0186,13.1,1.4,46615.7,141.4,2266.2,14.0,330.88,284.51
3026,A,0.4994,0.0071,24.3293,0.0457,0.6191,0.0137,35.5,1.9,54373.7,60.9,1250.1,10.4,330.86,286.89
3026,B,0.291,0.0444,23.8387,0.0475,0.6122,0.0054,20.9,12.2,54026.7,63.9,1247.5,4.2,330.86,286.89
3027,A,0.4131,0.0125,29.9513,0.0,0.1258,0.0,27.7,3.2,61988.8,0.0,233.1,0.0,330.85,289.29
3027,B,0.2949,0.0381,27.3614,0.0104,0.0084,0.0,21.4,10.6,61273.0,13.6,16.7,0.0,330.85,289.29
3028,A,0.5676,0.0697,28.9533,0.0,0.1203,0.0054,39.6,18.3,62258.8,0.0,233.0,4.0,330.86,291.68
3028,B,0.4442,0.0625,28.4464,0.0,0.1008,0.0,30.1,16.1,59488.6,0.0,189.1,0.0,330.86,291.68
3029,A,0.0992,0.0,22.5866,0.0171,0.5196,0.0299,6.7,0.0,48681.1,21.7,1000.9,22.5,330.84,294.08
3029,B,0.3416,0.0,20.2199,0.0218,0.4429,0.0038,24.7,0.0,45960.2,29.4,906.3,3.0,330.84,294.08
3030,A,0.2673,0.0,22.6259,0.0644,0.7737,0.019,18.3,0.0,49230.4,83.5,1514.7,14.1,330.83,296.48
3030,B,0.2661,0.0184,22.6179,0.107,0.9328,0.0,18.7,4.9,50653.8,143.8,1882.8,0.0,330.83,296.48
3031,A,0.2584,0.0349,21.142,0.0608,0.7954,0.0104,18.0,9.3,46741.2,80.4,1585.9,7.8,330.82,298.88
3031,B,0.3314,0.0335,23.007,0.0371,0.9791,0.0,23.3,9.0,51470.5,49.8,1979.8,0.0,330.82,298.88
3032,A,0.3273,0.0698,22.0485,0.1043,1.3158,0.0278,22.3,18.1,48388.0,139.7,2626.9,20.4,330.8,301.29
3032,B,0.2555,0.0469,21.1046,0.1303,1.3217,0.0,17.8,12.5,47508.6,178.8,2697.7,0.0,330.8,301.29
3033,A,0.4079,0.0438,24.0477,0.0623,0.7021,0.0016,28.3,11.5,52547.0,81.2,1384.7,1.2,330.79,303.7
3033,B,0.4307,0.0215,23.0169,0.0345,0.735,0.0146,30.6,5.8,51553.4,46.3,1489.9,11.1,330.79,303.7
3034,A,0.186,0.0528,25.1165,0.046,0.4516,0.0,13.0,14.2,55021.6,59.4,885.9,0.0,330.76,306.13
3034,B,0.1529,0.0,21.8003,0.0222,0.4065,0.0048,10.9,0.0,48624.6,29.1,809.6,3.7,330.76,306.13
3035,A,0.3655,0.0769,25.6623,0.0067,0.4306,0.0,25.7,20.6,56266.7,8.6,849.8,0.0,330.75,308.55
3035,B,0.2263,0.0425,24.8785,0.0,0.3567,0.0,16.5,11.9,56552.8,0.0,725.8,0.0,330.75,308.55
3036,A,0.4009,0.0407,26.3122,0.0,0.1739,0.0076,28.0,10.8,56948.9,0.0,337.6,5.7,330.74,310.97
3036,B,0.3585,0.0383,26.2735,0.0,0.128,0.003,25.3,10.3,57328.8,0.0,250.2,2.3,330.74,310.97
3037,A,0.3286,0.0448,27.2572,0.0,0.0289,0.0,24.2,12.6,61888.0,0.0,58.7,0.0,330.72,313.41
3037,B,0.3996,0.0436,27.9001,0.0,0.07,0.0021,28.9,12.0,62251.5,0.0,140.0,1.7,330.72,313.41
3038,A,0.2568,0.0515,27.6821,0.0,0.0316,0.0067,18.7,14.4,62300.6,0.0,63.4,5.3,330.73,315.82
3038,B,0.4577,0.0535,32.6345,0.0,0.0522,0.0,28.2,12.5,61948.9,0.0,88.8,0.0,330.73,315.82
3039,A,0.2067,0.0,27.2331,0.0,0.0668,0.0,15.2,0.0,61934.7,0.0,135.2,0.0,330.71,318.27
3039,B,0.5009,0.069,29.5888,0.0,0.0443,0.0,34.3,17.8,62307.9,0.0,83.7,0.0,330.71,318.27
3040,A,0.3581,0.0187,27.1233,0.0,0.0501,0.0,25.3,5.0,59200.3,0.0,97.8,0.0,330.69,320.71
3040,B,0.344,0.0544,28.1583,0.0,0.0311,0.0071,24.4,14.7,61590.3,0.0,60.9,5.5,330.69,320.71
3041,A,0.7313,0.0787,32.0892,0.0,0.066,0.0,46.4,18.7,62424.3,0.0,116.0,0.0,330.68,323.15
3041,B,0.5693,0.0308,27.4039,0.0,0.0238,0.0,41.5,8.5,61451.3,0.0,48.0,0.0,330.68,323.15
3042,A,0.3277,0.0551,26.4193,0.0,0.0413,0.0,23.8,15.2,59156.1,0.0,82.7,0.0,330.67,325.6
3042,B,0.3407,0.0428,23.698,0.0,0.0412,0.0175,27.0,12.9,57996.5,0.0,90.4,14.9,330.67,325.6
3043,A,0.2304,0.0217,27.7253,0.0,0.1157,0.0162,16.5,5.9,61307.0,0.0,228.2,12.6,330.65,328.06
3043,B,0.2668,0.0564,26.0951,0.0,0.1202,0.0,19.4,15.7,58808.6,0.0,242.1,0.0,330.65,328.06
3044,A,0.4744,0.0334,28.2837,0.0,0.2073,0.0,32.9,8.8,60703.3,0.0,399.6,0.0,330.64,330.51
3044,B,0.484,0.026,27.1126,0.0,0.1919,0.0,34.6,7.0,59983.0,0.0,381.5,0.0,330.64,330.51
3045,A,0.3829,0.0312,26.8354,0.0,0.1949,0.0,26.1,8.1,56794.0,0.0,369.9,0.0,330.63,332.97
3045,B,0.2668,0.0398,26.3278,0.0,0.246,0.0,19.2,11.0,59025.7,0.0,493.5,0.0,330.63,332.97
3046,A,0.4222,0.0375,26.1733,0.0,0.3526,0.0,29.7,10.0,57377.9,0.0,695.2,0.0,330.62,335.44
3046,B,0.3841,0.0349,25.5348,0.0,0.3139,0.0,28.2,9.7,58330.2,0.0,644.2,0.0,330.62,335.44
3047,A,0.5318,0.0111,23.6895,0.0145,0.2396,0.004,38.2,3.0,52779.3,19.1,481.2,3.0,330.6,337.91
3047,B,0.331,0.0266,25.8236,0.0,0.3329,0.0037,23.6,7.2,57254.5,0.0,661.9,2.9,330.6,337.91
3048,A,0.4091,0.0613,26.3291,0.0082,0.3468,0.0164,28.8,16.4,57670.0,10.6,683.9,12.4,330.59,340.38
3048,B,0.217,0.0388,24.0177,0.0019,0.2597,0.0055,15.5,10.6,53319.2,2.5,515.6,4.3,330.59,340.38
3049,A,0.4832,0.0693,26.0727,0.0208,0.3698,0.0,33.3,18.0,55810.7,26.3,714.0,0.0,330.57,342.86
3049,B,0.3083,0.0023,24.6122,0.0106,0.2438,0.0,22.2,0.6,55096.0,13.9,488.4,0.0,330.57,342.86
3050,A,0.4824,0.0208,22.4303,0.0451,0.5942,0.0001,34.0,5.5,49627.5,59.5,1189.0,0.1,330.56,345.34
3050,B,0.3831,0.0275,23.4131,0.0144,0.6908,0.0062,27.6,7.5,53023.5,19.4,1412.8,4.8,330.56,345.34
3051,A,0.3853,0.0281,22.2783,0.0,0.3801,0.0051,27.0,7.5,48853.9,0.0,750.7,3.8,330.55,347.82
3051,B,0.2572,0.0351,22.9859,0.0073,0.4271,0.013,18.3,9.5,51160.9,9.7,852.9,10.0,330.55,347.82
3052,A,0.2065,0.0107,23.0172,0.0597,0.8419,0.0173,14.4,2.9,50977.8,78.8,1676.0,13.1,330.53,350.32
3052,B,0.4739,0.0,22.3079,0.0765,0.8524,0.0192,33.6,0.0,50069.2,103.2,1734.1,14.6,330.53,350.32
3053,A,0.4122,0.0191,20.6194,0.1816,1.6125,0.0219,27.8,4.9,45283.9,246.8,3237.4,15.9,330.52,352.82
3053,B,0.2386,0.0545,19.7705,0.1621,1.5201,0.0357,16.6,14.5,44832.3,226.5,3142.4,26.9,330.52,352.82
3054,A,0.277,0.026,24.2609,0.1545,0.7518,0.0117,19.1,6.8,52878.3,200.9,1473.3,8.7,330.51,355.31
3054,B,0.3645,0.0468,23.2081,0.1668,0.8115,0.0045,26.0,12.6,52344.2,226.0,1652.6,3.4,330.51,355.31
3055,A,0.4899,0.0829,23.5981,0.2,0.7835,0.0234,34.3,21.9,52211.5,267.0,1573.2,17.5,330.5,357.8
3055,B,0.3221,0.0151,22.8553,0.1731,0.8121,0.0183,23.1,4.1,52008.9,236.4,1666.5,14.2,330.5,357.8
3056,A,0.3629,0.0395,21.0428,0.0394,0.8356,0.0022,25.3,10.5,46624.8,52.4,1676.2,1.6,330.48,360.32
